from_act,from_num,to_act,to_num
uttar-pradesh-state-open-school-board-act-2008,24,uttar-pradesh-state-open-school-board-act-2008,19
uttar-pradesh-state-open-school-board-act-2008,30,uttar-pradesh-state-open-school-board-act-2008,29
uttar-pradesh-state-open-school-board-act-2008,35,uttar-pradesh-state-open-school-board-act-2008,7
uttar-pradesh-state-open-school-board-act-2008,38,ipc,21
uttar-pradesh-state-open-school-board-act-2008,40,uttar-pradesh-state-open-school-board-act-2008,15
uttar-pradesh-state-open-school-board-act-2008,42,uttar-pradesh-state-open-school-board-act-2008,28
uttar-pradesh-state-open-school-board-act-2008,42,uttar-pradesh-state-open-school-board-act-2008,31
uttar-pradesh-state-open-school-board-act-2008,42,uttar-pradesh-state-open-school-board-act-2008,32
uttar-pradesh-state-open-school-board-act-2008,42,uttar-pradesh-state-open-school-board-act-2008,33
uttar-pradesh-state-open-school-board-act-2008,42,uttar-pradesh-state-open-school-board-act-2008,36
uttar-pradesh-state-open-school-board-act-2008,42,uttar-pradesh-state-open-school-board-act-2008,6
uttar-pradesh-state-open-school-board-act-2008,7,uttar-pradesh-state-open-school-board-act-2008,30
uttar-pradesh-state-public-service-commission-regulation-procedure,2,uttar-pradesh-state-public-service-commission-regulation-procedure,8
uttar-pradesh-state-sports-university-act-2021,2,university-grants-commission-act-1956,4
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,12
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,14
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,15
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,17
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,20
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,24
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,26
uttar-pradesh-state-sports-university-act-2021,2,uttar-pradesh-state-sports-university-act-2021,28
uttar-pradesh-state-sports-university-act-2021,22,uttar-pradesh-state-sports-university-act-2021,20
uttar-pradesh-state-sports-university-act-2021,28,uttar-pradesh-state-sports-university-act-2021,2
uttar-pradesh-state-sports-university-act-2021,29,uttar-pradesh-state-sports-university-act-2021,28
uttar-pradesh-state-sports-university-act-2021,31,uttar-pradesh-state-sports-university-act-2021,28
uttar-pradesh-state-sports-university-act-2021,32,uttar-pradesh-state-sports-university-act-2021,31
uttar-pradesh-state-sports-university-act-2021,43,ipc,21
uttar-pradesh-state-sports-university-act-2021,49,uttar-pradesh-state-sports-university-act-2021,12
uttar-pradesh-state-sports-university-act-2021,50,uttar-pradesh-state-sports-university-act-2021,17
uttar-pradesh-state-sports-university-act-2021,7,uttar-pradesh-state-sports-university-act-2021,12
uttar-pradesh-state-universities-act-1973,1,uttar-pradesh-state-universities-act-1973,4
uttar-pradesh-state-universities-act-1973,12,uttar-pradesh-state-universities-act-1973,33
uttar-pradesh-state-universities-act-1973,12,uttar-pradesh-state-universities-act-1973,38
uttar-pradesh-state-universities-act-1973,13,uttar-pradesh-state-universities-act-1973,10
uttar-pradesh-state-universities-act-1973,13,uttar-pradesh-state-universities-act-1973,68
uttar-pradesh-state-universities-act-1973,16,uttar-pradesh-state-universities-act-1973,17
uttar-pradesh-state-universities-act-1973,16B,uttar-pradesh-state-universities-act-1973,16
uttar-pradesh-state-universities-act-1973,2,uttar-pradesh-state-universities-act-1973,18
uttar-pradesh-state-universities-act-1973,2,uttar-pradesh-state-universities-act-1973,4
uttar-pradesh-state-universities-act-1973,2,uttar-pradesh-state-universities-act-1973,42
uttar-pradesh-state-universities-act-1973,2,uttar-pradesh-state-universities-act-1973,43
uttar-pradesh-state-universities-act-1973,2,uttar-pradesh-state-universities-act-1973,44
uttar-pradesh-state-universities-act-1973,2,uttar-pradesh-state-universities-act-1973,5
uttar-pradesh-state-universities-act-1973,20,uttar-pradesh-state-universities-act-1973,37
uttar-pradesh-state-universities-act-1973,20,uttar-pradesh-state-universities-act-1973,38
uttar-pradesh-state-universities-act-1973,21,uttar-pradesh-state-universities-act-1973,37
uttar-pradesh-state-universities-act-1973,28,uttar-pradesh-state-universities-act-1973,23
uttar-pradesh-state-universities-act-1973,29,uttar-pradesh-state-universities-act-1973,42
uttar-pradesh-state-universities-act-1973,31,uttar-pradesh-state-universities-act-1973,35
uttar-pradesh-state-universities-act-1973,31A,uttar-pradesh-state-universities-act-1973,31
uttar-pradesh-state-universities-act-1973,31AA,uttar-pradesh-state-universities-act-1973,31
uttar-pradesh-state-universities-act-1973,36,uttar-pradesh-state-universities-act-1973,32
uttar-pradesh-state-universities-act-1973,36,uttar-pradesh-state-universities-act-1973,35
uttar-pradesh-state-universities-act-1973,38,uttar-pradesh-state-universities-act-1973,37
uttar-pradesh-state-universities-act-1973,38,uttar-pradesh-state-universities-act-1973,5
uttar-pradesh-state-universities-act-1973,39,uttar-pradesh-state-universities-act-1973,20
uttar-pradesh-state-universities-act-1973,4,uttar-pradesh-state-universities-act-1973,5
uttar-pradesh-state-universities-act-1973,40,ipc,193
uttar-pradesh-state-universities-act-1973,40,ipc,228
uttar-pradesh-state-universities-act-1973,52,uttar-pradesh-state-universities-act-1973,45
uttar-pradesh-state-universities-act-1973,55,uttar-pradesh-state-universities-act-1973,13
uttar-pradesh-state-universities-act-1973,55A,uttar-pradesh-state-universities-act-1973,9
uttar-pradesh-state-universities-act-1973,57,uttar-pradesh-state-universities-act-1973,58
uttar-pradesh-state-universities-act-1973,58,uttar-pradesh-state-universities-act-1973,57
uttar-pradesh-state-universities-act-1973,59,uttar-pradesh-state-universities-act-1973,58
uttar-pradesh-state-universities-act-1973,60,uttar-pradesh-state-universities-act-1973,58
uttar-pradesh-state-universities-act-1973,60A,uttar-pradesh-state-universities-act-1973,56
uttar-pradesh-state-universities-act-1973,60D,uttar-pradesh-state-universities-act-1973,60
uttar-pradesh-state-universities-act-1973,60F,uttar-pradesh-state-universities-act-1973,60
uttar-pradesh-state-universities-act-1973,61,uttar-pradesh-state-universities-act-1973,46
uttar-pradesh-state-universities-act-1973,61,uttar-pradesh-state-universities-act-1973,58
uttar-pradesh-state-universities-act-1973,61,uttar-pradesh-state-universities-act-1973,60
uttar-pradesh-state-universities-act-1973,62,uttar-pradesh-state-universities-act-1973,61
uttar-pradesh-state-universities-act-1973,63,uttar-pradesh-state-universities-act-1973,61
uttar-pradesh-state-universities-act-1973,68A,uttar-pradesh-state-universities-act-1973,74
uttar-pradesh-state-universities-act-1973,69,uttar-pradesh-state-universities-act-1973,60
uttar-pradesh-state-universities-act-1973,72,uttar-pradesh-state-universities-act-1973,67
uttar-pradesh-state-universities-act-1973,73,uttar-pradesh-state-universities-act-1973,74
uttar-pradesh-state-universities-act-1973,74,uttar-pradesh-state-universities-act-1973,17
uttar-pradesh-state-universities-act-1973,74,uttar-pradesh-state-universities-act-1973,31
uttar-pradesh-state-universities-act-1973,74,uttar-pradesh-state-universities-act-1973,4
uttar-pradesh-state-universities-act-1973,74,uttar-pradesh-state-universities-act-1973,5
uttar-pradesh-state-universities-act-1973,74,uttar-pradesh-state-universities-act-1973,7
uttar-pradesh-state-universities-act-1973,75,uttar-pradesh-universities-provisions-regarding-conduct-examinations-act,3
uttar-pradesh-state-universities-act-1973,76,uttar-pradesh-state-universities-act-1973,72
uttar-pradesh-state-universities-act-1973,8,ipc,193
uttar-pradesh-state-universities-act-1973,8,ipc,228
uttar-pradesh-state-universities-act-1973,8,uttar-pradesh-state-universities-act-1973,20
uttar-pradesh-state-universities-act-1973,8,uttar-pradesh-state-universities-act-1973,21
uttar-pradesh-state-universities-act-1973,8,uttar-pradesh-state-universities-act-1973,24
uttar-pradesh-state-universities-act-1973,9,uttar-pradesh-state-universities-act-1973,14
uttar-pradesh-storage-requisition-act-1955,15,uttar-pradesh-storage-requisition-act-1955,6
uttar-pradesh-storage-requisition-act-1955,4A,uttar-pradesh-storage-requisition-act-1955,3
uttar-pradesh-storage-requisition-act-1955,5,uttar-pradesh-storage-requisition-act-1955,3
uttar-pradesh-storage-requisition-act-1955,8,uttar-pradesh-storage-requisition-act-1955,7
uttar-pradesh-storage-requisition-act-1955,9,limitation-act,12
uttar-pradesh-storage-requisition-act-1955,9,limitation-act,5
uttar-pradesh-storage-requisition-act-1955,9,uttar-pradesh-storage-requisition-act-1955,8
uttar-pradesh-storage-requisition-continuance-act-1971,2,uttar-pradesh-storage-requisition-act-1955,1
uttar-pradesh-subordinate-services-selection-commission-act-2014,18,uttar-pradesh-subordinate-services-selection-commission-act-2014,17
uttar-pradesh-subordinate-services-selection-commission-act-2014,4,uttar-pradesh-subordinate-services-selection-commission-act-2014,5
uttar-pradesh-subordinate-services-selection-commission-act-2014,9,uttar-pradesh-subordinate-services-selection-commission-act-2014,10
uttar-pradesh-sugar-undertakings-acquisition-act-1971,13,ipc,193
uttar-pradesh-sugar-undertakings-acquisition-act-1971,13,ipc,228
uttar-pradesh-sugar-undertakings-acquisition-act-1971,15,uttar-pradesh-sugar-undertakings-acquisition-act-1971,7
uttar-pradesh-sugar-undertakings-acquisition-act-1971,15,uttar-pradesh-sugar-undertakings-acquisition-act-1971,8
uttar-pradesh-sugar-undertakings-acquisition-act-1971,16,companies-act,6
uttar-pradesh-sugar-undertakings-acquisition-act-1971,17,uttar-pradesh-sugar-undertakings-acquisition-act-1971,7
uttar-pradesh-sugar-undertakings-acquisition-act-1971,17,uttar-pradesh-sugar-undertakings-acquisition-act-1971,8
uttar-pradesh-sugar-undertakings-acquisition-act-1971,18,uttar-pradesh-sugar-undertakings-acquisition-act-1971,3
uttar-pradesh-sugar-undertakings-acquisition-act-1971,18,uttar-pradesh-sugar-undertakings-acquisition-act-1971,5
uttar-pradesh-sugar-undertakings-acquisition-act-1971,18,uttar-pradesh-sugar-undertakings-acquisition-act-1971,6
uttar-pradesh-sugar-undertakings-acquisition-act-1971,2,uttar-pradesh-sugar-undertakings-acquisition-act-1971,10
uttar-pradesh-sugar-undertakings-acquisition-act-1971,2,uttar-pradesh-sugar-undertakings-acquisition-act-1971,12
uttar-pradesh-sugar-undertakings-acquisition-act-1971,3,uttar-pradesh-sugar-undertakings-acquisition-act-1971,7
uttar-pradesh-sugar-undertakings-acquisition-act-1971,5,uttar-pradesh-sugar-undertakings-acquisition-act-1971,3
uttar-pradesh-sugar-undertakings-acquisition-act-1971,7,uttar-pradesh-sugar-undertakings-acquisition-act-1971,11
uttar-pradesh-sugar-undertakings-acquisition-act-1971,7,uttar-pradesh-sugar-undertakings-acquisition-act-1971,3
uttar-pradesh-sugar-undertakings-acquisition-act-1971,7,uttar-pradesh-sugar-undertakings-acquisition-act-1971,5
uttar-pradesh-sugar-undertakings-acquisition-act-1971,7,uttar-pradesh-sugar-undertakings-acquisition-act-1971,8
uttar-pradesh-sugar-undertakings-acquisition-act-1971,7,uttar-pradesh-sugar-undertakings-acquisition-act-1971,9
uttar-pradesh-sugar-undertakings-acquisition-act-1971,8,uttar-pradesh-sugar-undertakings-acquisition-act-1971,16
uttar-pradesh-sugar-undertakings-acquisition-act-1971,8,uttar-pradesh-sugar-undertakings-acquisition-act-1971,5
uttar-pradesh-sugar-undertakings-acquisition-act-1971,8,uttar-pradesh-sugar-undertakings-acquisition-act-1971,7
uttar-pradesh-sugar-undertakings-acquisition-act-1971,9,uttar-pradesh-sugar-undertakings-acquisition-act-1971,7
uttar-pradesh-sugar-undertakings-acquisition-act-1971,9,uttar-pradesh-sugar-undertakings-acquisition-act-1971,8
uttar-pradesh-taj-economic-zone-development-authority-act,16,uttar-pradesh-taj-economic-zone-development-authority-act,8
uttar-pradesh-taj-economic-zone-development-authority-act,2,uttar-pradesh-taj-economic-zone-development-authority-act,3
uttar-pradesh-taj-economic-zone-development-authority-act,2,uttar-pradesh-taj-economic-zone-development-authority-act,4
uttar-pradesh-technical-university-act-2000-u-p,2,uttar-pradesh-technical-university-act-2000-u-p,26
uttar-pradesh-technical-university-act-2000-u-p,2,uttar-pradesh-technical-university-act-2000-u-p,3
uttar-pradesh-technical-university-act-2000-u-p,24,uttar-pradesh-technical-university-act-2000-u-p,17
uttar-pradesh-technical-university-act-2000-u-p,25,ipc,193
uttar-pradesh-technical-university-act-2000-u-p,25,ipc,228
uttar-pradesh-technical-university-act-2000-u-p,4,uttar-pradesh-technical-university-act-2000-u-p,3
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,18,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,5
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,18,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,8
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,18,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,9
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,19,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,16
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,19,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,5
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,19,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,8
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,2,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,3
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,2,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,4
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,20,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,18
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,5,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,16
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,5,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,4
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,7,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,6
uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,8,uttar-pradesh-tendu-patta-vyapar-viniyaman-adhiniyam-1972,7
uttar-pradesh-tolls-validation-act-1969,2,indian-tolls-act-1851,2
uttar-pradesh-training-colleges-payment-salaries-teachers-other,3,uttar-pradesh-training-colleges-payment-salaries-teachers-other,5
uttar-pradesh-training-colleges-payment-salaries-teachers-other,5,uttar-pradesh-training-colleges-payment-salaries-teachers-other,12
uttar-pradesh-training-colleges-payment-salaries-teachers-other,8,uttar-pradesh-training-colleges-payment-salaries-teachers-other,3
uttar-pradesh-training-colleges-payment-salaries-teachers-other,8,uttar-pradesh-training-colleges-payment-salaries-teachers-other,4
uttar-pradesh-training-colleges-payment-salaries-teachers-other,8,uttar-pradesh-training-colleges-payment-salaries-teachers-other,5
uttar-pradesh-unauthorised-lottery-prevention-act-1995,4,uttar-pradesh-unauthorised-lottery-prevention-act-1995,3
uttar-pradesh-unauthorised-lottery-prevention-act-1995,6,uttar-pradesh-unauthorised-lottery-prevention-act-1995,4
uttar-pradesh-unauthorised-medical-educational-institutions-prevention-act,3,uttar-pradesh-unauthorised-medical-educational-institutions-prevention-act,2
uttar-pradesh-universities-provisions-regarding-conduct-examinations-act,3,ipc,21
uttar-pradesh-universities-provisions-regarding-conduct-examinations-act,4,ipc,186
uttar-pradesh-universities-provisions-regarding-conduct-examinations-act,4,uttar-pradesh-universities-provisions-regarding-conduct-examinations-act,3
uttar-pradesh-universities-re-enactment-amendment-act-1974,17,uttar-pradesh-universities-re-enactment-amendment-act-1974,4
uttar-pradesh-universities-re-enactment-amendment-act-1974,2,uttar-pradesh-universities-re-enactment-amendment-act-1974,18
uttar-pradesh-universities-re-enactment-amendment-act-1974,2,uttar-pradesh-universities-re-enactment-amendment-act-1974,3
uttar-pradesh-universities-re-enactment-amendment-act-1974,24,uttar-pradesh-universities-re-enactment-amendment-act-1974,6
